player_id,search_full_name,full_name,position,team
8166,dontariodrummond,Dontario Drummond,WR,
8128,playerinvalid,Player Invalid,TE,
6427,ashtondulin,Ashton Dulin,WR,IND
6806,jkdobbins,J.K. Dobbins,RB,LAC
5278,jarvionfranklin,Jarvion Franklin,RB,
11962,tayvionrobinson,Tayvion Robinson,WR,
7560,pookawilliams,Pooka Williams,RB,
6813,jonathantaylor,Jonathan Taylor,RB,IND
11564,drakemaye,Drake Maye,QB,NE
3306,jordanhoward,Jordan Howard,RB,
8581,trevonbradford,Trevon Bradford,WR,
4779,braloncherry,Bra'Lon Cherry,WR,
958,joemorgan,Joe Morgan,WR,
6828,ajdillon,AJ Dillon,RB,GB
804,clydegates,Clyde Gates,WR,
8840,colefotheringham,Cole Fotheringham,TE,HOU
7545,marlonwilliams,Marlon Williams,WR,
5873,rileyridley,Riley Ridley,WR,
1985,marceljensen,Marcel Jensen,TE,
4494,alonzomoore,Alonzo Moore,WR,
7424,anthonyjones,Anthony Jones,RB,
5124,alexmcgough,Alex McGough,QB,
4741,danarnold,Dan Arnold,TE,
7080,omarbayless,Omar Bayless,WR,
6713,jamariusway,Jamarius Way,WR,
11415,tannertaula,Tanner Taula,TE,TB
12074,talikkeaton,Talik Keaton,WR,
6913,joereed,Joe Reed,WR,
12129,jaloncalhoun,Jalon Calhoun,WR,
11820,devinculp,Devin Culp,TE,TB
3443,chrisswain,Chris Swain,RB,
1449,denardrobinson,Denard Robinson,RB,
8216,playerinvalid,Player Invalid,QB,
7588,javontewilliams,Javonte Williams,RB,DEN
3948,andrewopoku,Andrew Opoku,WR,
1130,cyrusgray,Cyrus Gray,RB,
5000,chaseedmonds,Chase Edmonds,RB,TB
1313,michaelpreston,Michael Preston,WR,
3717,joecallahan,Joe Callahan,QB,
4727,mitchellpaige,Mitchell Paige,WR,
8757,rodneywilliams,Rodney Williams,TE,PIT
7741,calebhuntley,Caleb Huntley,RB,
2621,terronward,Terron Ward,RB,
1152,evanrodriguez,Evan Rodriguez,TE,
11115,terrellbynum,Terrell Bynum,WR,
4998,daeseanhamilton,DaeSean Hamilton,WR,
MIN,minnesotavikings,Unknown,DEF,MIN
11599,cadestover,Cade Stover,TE,HOU
4243,malachidupre,Malachi Dupre,WR,
8188,tyquanthornton,Tyquan Thornton,WR,NE
7808,benmason,Ben Mason,TE,
5241,christianblake,Christian Blake,WR,
6703,andrewwellock,Andrew Wellock,K,
5460,kaarevedvik,Kaare Vedvik,K,
2602,dariusjennings,Darius Jennings,WR,
4936,skylerhoward,Skyler Howard,QB,SEA
339,brianhartline,Brian Hartline,WR,
3506,ryanmalleck,Ryan Malleck,TE,
7091,aaronparker,Aaron Parker,WR,
9759,cjjohnson,C.J. Johnson,WR,
2334,phillipdorsett,Phillip Dorsett,WR,
1987,marqiselee,Marqise Lee,WR,
2345,dorialgreenbeckham,Dorial Green-Beckham,WR,
3684,derekkeaton,Derek Keaton,WR,
12189,xavierwhite,Xavier White,WR,
2971,anthonyezeakunne,Anthony Ezeakunne,TE,
8231,playerinvalid,Player Invalid,RB,
1126,brockosweiler,Brock Osweiler,QB,
11192,malikflowers,Malik Flowers,WR,
6865,colbyparkinson,Colby Parkinson,TE,LAR
3957,blakesims,Blake Sims,QB,
8876,kevinkassis,Kevin Kassis,WR,
253,jamesjones,James Jones,WR,
586,mikekafka,Mike Kafka,QB,
47,jackiebattle,Jackie Battle,RB,
286,dwaynebowe,Dwayne Bowe,WR,
6233,mattsokol,Matt Sokol,TE,
11530,nickwilliams,Nick Williams,WR,
10216,kennymcintosh,Kenny McIntosh,RB,SEA
7062,rodrigoblankenship,Rodrigo Blankenship,K,
7922,rileypatterson,Riley Patterson,K,
2910,tylerrutenbeck,Tyler Rutenbeck,WR,
6231,johnlovett,John Lovett,RB,
4917,darylvirgies,Daryl Virgies,RB,
3309,wendellsmallwood,Wendell Smallwood,RB,WAS
3242,kenyandrake,Kenyan Drake,RB,
8721,demontretuggle,De'Montre Tuggle,RB,
5697,zacholstad,Zach Olstad,RB,
4787,jordanwesterkamp,Jordan Westerkamp,WR,
278,kevinkolb,Kevin Kolb,QB,
6978,reggiecorbin,Reggie Corbin,RB,
6700,marceliassutton,Marcelias Sutton,RB,
7152,samsloman,Sam Sloman,K,
6832,kalijalipscomb,Kalija Lipscomb,WR,
7038,dariusanderson,Darius Anderson,RB,
4401,damoreeastringfellow,Damore'ea Stringfellow,WR,
11283,dariushagans,Darius Hagans,RB,
6372,xavierturner,Xavier Turner,RB,
1473,nickkasa,Nick Kasa,TE,
8058,natemccrary,Nate McCrary,RB,GB
1077,travisbenjamin,Travis Benjamin,WR,
3371,dariusjackson,Darius Jackson,RB,
2251,loganthomas,Logan Thomas,TE,
4234,noahbrown,Noah Brown,WR,WAS
11223,johnhall,John Hall,WR,
6643,charlesholland,Charles Holland,WR,
5567,janariongrant,Janarion Grant,WR,
4504,johnrobinsonwoodgett,John Robinson-Woodgett,RB,
1185,travariscadet,Travaris Cadet,RB,
5385,alecbloom,Alec Bloom,TE,
663,benjaminwatson,Benjamin Watson,TE,
4910,quincymcduffie,Quincy McDuffie,WR,
918,nilespaul,Niles Paul,TE,
6744,gregward,Greg Ward,WR,
